id,altitude,heading
326953b9,34300,90
3268d102,37000,113
3269185b,35000,107
3268d578,32975,97
3267bfc6,34000,276
3267b197,37000,91
3269122f,33000,62
3268daeb,37000,83
3268de4c,32325,263
326919eb,35700,270
326956be,34975,73
326953b9,34700,84
32692440,35000,91
326923d5,32975,91
3268d102,37000,113
3268d578,33000,97
3267bfc6,34000,276
3267b197,37000,91
3269122f,33000,62
3268de4c,31600,260
3268daeb,37000,83
326919eb,35700,270
326956be,34975,73
326953b9,34975,84
32692440,35000,90
326923d5,32975,91
3268d578,32975,97
3267bfc6,34000,276
3267b197,37000,91
3269122f,33000,62
3268de4c,29850,260
3268daeb,37000,83
326919eb,35700,270
326956be,34975,73
326953b9,35000,84
32692440,35025,90
326923d5,33000,91
3267bfc6,34000,276
3268d578,32975,97
3267b197,37000,91
3269122f,33000,65
3268daeb,37000,90
3268de4c,28600,260
326919eb,35700,270
326956be,34975,73
3268caa0,38000,271
3268c41a,39000,97
32692440,35025,90
326923d5,33000,91
3267bfc6,34000,276
3268d578,33000,97
3267b197,37000,91
3269122f,33000,65
3268daeb,37000,90
3268de4c,27225,260
326919eb,29075,270
326956be,34975,73
3268caa0,38000,270
32692440,35025,90
326923d5,33000,90
3267bfc6,34000,276
3268d578,32975,98
3267b197,37000,91
3269122f,33000,65
3268daeb,37000,90
3268de4c,25850,260
326919eb,29075,270
326956be,34975,73
3268caa0,38000,270
32692440,35025,90
326923d5,33000,90
3267bfc6,34000,276
3268d578,33000,98
3267b197,37000,92
3269122f,33000,65
3268de4c,24250,259
3268daeb,37000,90
326919eb,29075,270
326956be,34975,73
3268caa0,38000,271
32692440,35025,90
3267bfc6,34000,276
326923d5,33025,90
3268d578,32975,98
3267b197,37000,92
3268de4c,24250,259
3269122f,33000,67
3268daeb,37000,87
326919eb,29075,270
3268caa0,38000,271
326956be,34975,73
3267bfc6,34000,276
32692440,35000,90
326923d5,33025,90
3268d578,33000,98
3267b197,37000,92
3268de4c,21750,260
3269122f,33000,65
3268daeb,37000,85
326919eb,25425,270
3268caa0,38000,270
326956be,34975,73
3267bfc6,34000,276
32692440,35000,90
326923d5,33000,90
3268d578,33000,98
3267b197,37000,92
3268de4c,20350,261
3269122f,33000,65
3268daeb,37000,83
326919eb,25425,270
3268caa0,38000,270
326956be,34975,73
3267bfc6,34000,276
32692440,34975,90
326923d5,33000,90
3268d578,32975,98
3267b197,37000,92
3268de4c,19975,261
3269122f,33000,65
3268daeb,37000,83
326919eb,25425,270
3268caa0,38000,270
326956be,34975,73
32692440,35000,90
326923d5,33000,91
3268d578,32975,98
3267b197,37000,92
3268de4c,18300,261
3269122f,31050,65
326919eb,25425,270
3268daeb,37000,83
3268caa0,37875,270
32692984,37000,89
32692440,34975,90
326923d5,33000,91
3268d578,33125,98
3267b197,37000,92
3268de4c,17400,261
326919eb,20950,246
3269122f,31050,65
3268daeb,37000,83
3268caa0,37875,270
32692984,37000,89
32692440,34975,91
326923d5,33000,91
3268d578,33475,98
3267b197,37000,92
3268de4c,14575,173
326919eb,20950,246
3269122f,31050,65
3268daeb,37000,83
3268caa0,37875,270
32692984,37000,89
32692440,35000,91
326923d5,33000,91
3268d578,33725,98
3267b197,37000,92
3268de4c,14150,185
326919eb,20950,246
3269122f,31050,65
3268daeb,37000,83
3268caa0,37875,270
32692984,37000,89
32692440,35000,91
326923d5,33000,91
3268d578,33950,98
3267b197,37000,92
3268de4c,12100,179
326919eb,16675,246
3269122f,25450,71
3268daeb,37000,83
3268caa0,37875,264
32692984,37000,90
32692440,35000,91
326923d5,33000,91
3268d578,34250,98
3267b197,37000,92
3268de4c,12100,179
326919eb,16675,246
3269122f,25450,71
3268caa0,37875,261
3268daeb,37000,83
32692984,37000,90
32692440,35000,91
326923d5,33000,91
3268d578,34650,98
3268de4c,12100,179
3267b197,37000,92
326919eb,16675,246
3268caa0,37875,258
3269122f,25450,71
3268daeb,37000,83
32692984,37000,90
32692440,35000,91
326923d5,33000,91
3268d578,34925,98
3268de4c,12100,179
3267b197,37000,92
326919eb,16675,246
32696554,23025,11
3268caa0,37875,257
3269122f,25450,73
3268daeb,37000,83
32696502,32775,88
32692984,37000,90
32692440,35000,91
326923d5,33000,91
3268d578,35000,98
3268de4c,12100,179
326919eb,16675,246
3267b197,37000,92
32696554,23025,11
3268caa0,37875,257
3269122f,25450,76
3268daeb,37000,83
32696502,33425,87
32692984,37000,91
32692440,35000,91
326923d5,33000,91
3268d578,35000,98
3268de4c,12100,179
326919eb,16675,246
32696554,23025,11
3267b197,37000,92
3268caa0,37875,257
3269122f,25450,79
3268daeb,37000,83
32696502,33425,87
32692984,37000,91
32692440,35000,91
326923d5,33000,91
3268de4c,12100,179
3268d578,35000,98
326919eb,11925,246
32696554,23025,11
3267b197,37000,92
3268caa0,37875,257
3269122f,25450,82
3268daeb,37000,83
32696502,33425,87
32692984,37000,91
32692440,35025,91
326923d5,33000,91
326919eb,11925,246
3268d578,35000,98
32696554,23025,11
3267b197,37000,92
3268caa0,37875,257
3269122f,15650,84
3268daeb,37000,83
32696502,34450,90
32692984,37000,91
32692440,35000,92
326923d5,33000,91
326919eb,11925,246
3268d578,35000,98
32696554,23025,11
3267b197,37000,92
3268caa0,37875,257
3269122f,14550,84
3268daeb,37000,83
32696502,35025,90
32692984,37000,91
32692440,35000,92
326923d5,33000,91
326919eb,11925,246
3268d578,35000,98
32696554,23025,11
3268caa0,37875,257
3267b197,37000,92
3269122f,13625,85
32696502,35000,89
32692984,37000,91
32692440,35000,92
326923d5,33000,91
326919eb,11925,246
3268d578,34975,98
32696554,23025,11
3268caa0,37875,257
3267b197,37000,92
3269122f,12600,81
32692984,37000,91
32692440,35000,92
326923d5,33000,91
326919eb,11925,246
3268d578,34975,98
32696554,23025,11
3268caa0,37875,257
3267b197,37000,92
3269122f,11925,72
32692984,37000,91
32692440,35000,92
326923d5,33025,91
3267b197,37000,92
3268caa0,37875,257
32696554,23025,11
3268d578,34975,98
3269122f,10500,71
32692984,37000,91
32692440,34975,91
326923d5,33000,91
3268caa0,37875,257
3267b197,37000,92
3268d578,34975,98
3269122f,10150,71
32692984,37000,91
32692440,35000,91
326923d5,33000,92
3268caa0,37875,257
3267b197,37000,92
3268d578,34975,98
3269122f,9900,71
32692984,37000,91
32692440,35000,91
3268caa0,37875,257
326923d5,33000,92
3267b197,37000,92
3268d578,34975,98
32692984,37000,91
3268caa0,37875,257
32692440,35000,91
326923d5,33000,92
3267b197,37000,92
3268d578,34975,98
32692984,37000,91
3268caa0,37875,257
32692440,35025,91
326923d5,33000,92
3268d578,36100,98
3267b197,37000,92
32696554,23000,74
3268e987,36000,271
32692984,37000,91
3268caa0,37875,257
32692440,35025,91
326923d5,33000,92
3268d578,36100,98
3267b197,37000,92
32696554,22625,75
3268e987,36000,271
3268e5f9,37000,91
32692984,37000,91
3268caa0,37875,257
32692440,35025,91
326923d5,33000,92
3268d578,36100,98
3267b197,37000,92
32696554,21850,84
3268e987,36000,271
3268e5f9,37000,91
32692984,37000,92
3268caa0,37875,257
32692440,35025,91
326923d5,33000,92
3268d578,36100,98
3267b197,37000,92
32696554,20800,79
3268e987,36000,271
3268e5f9,37000,91
32692984,37000,92
3268caa0,37875,257
32692440,35025,91
326923d5,33000,90
3268d578,36100,98
3267b197,37000,92
32696554,19100,77
3268e987,36000,270
3268e5f9,37000,91
32692984,37000,92
3268caa0,37875,257
326923d5,33000,92
32692440,35025,91
3268d578,36100,98
3267b197,37000,92
32696554,17850,76
3268e987,36000,270
3268e5f9,37000,91
32692984,37000,92
3268caa0,37875,257
32692440,35000,91
326923d5,33000,92
3268d578,36975,98
3268e987,36000,270
32696554,16800,76
3267b197,37000,92
3268e5f9,37000,91
32692984,37000,92
3268caa0,37875,257
32692440,35000,91
326923d5,33000,92
3268d578,36975,98
3268e987,36000,270
32696554,15625,76
3267b197,37000,92
3268e5f9,37000,91
3268caa0,37875,257
32692984,37000,92
32692440,35000,91
326923d5,33000,91
3268d578,36975,98
3268e987,36000,270
32696554,14575,76
3267b197,37000,92
3268e5f9,37000,91
32692984,37000,92
32692440,35000,91
326923d5,33000,89
3268d578,36975,98
3268e987,35675,270
32696554,13450,76
3267b197,37000,92
3268e701,35000,95
3268e5f9,37000,91
32692984,37000,92
32692440,35000,91
326923d5,33025,92
3268e987,35675,270
3268d578,36975,98
32696554,12475,76
3267b197,37000,92
3268e701,35000,95
3268e5f9,37000,91
32692984,37000,92
32692440,35025,91
326923d5,33025,92
3268e987,35675,270
3268d578,36975,98
32696554,11450,76
3267b197,37000,92
3268e701,35000,95
3268e5f9,37000,91
32692984,37000,92
32692440,35025,91
326923d5,33025,92
3268e987,35675,270
3268d578,36975,98
32696554,10450,77
3268e701,35000,95
3268e5f9,37000,91
32692984,37000,92
32692440,35025,91
326923d5,33025,92
3268e987,35675,264
3268d578,37000,96
32696554,9975,77
3268e701,35000,95
3268e5f9,37000,91
32692984,37000,92
32692440,35025,91
3268e987,35675,260
326923d5,33025,90
3268d578,37000,96
3268e701,35000,95
3268e5f9,37000,92
32692984,37000,92
3268e987,35675,257
32692440,35025,91
326923d5,33025,88
3268d578,37000,96
3268e701,35000,95
3268e5f9,37000,92
32692984,37000,92
3268e987,35675,257
32692440,35025,91
326923d5,33000,97
3268d578,37000,96
3268e701,35000,95
3268e5f9,37000,92
32692984,37000,91
3268e987,35675,257
32692440,35025,91
326923d5,33000,97
3268e701,35000,95
3268e5f9,37000,92
32692984,37000,92
3268e987,35675,257
32692440,35000,96
326923d5,33000,97
3268e701,35000,95
3268e5f9,37000,92
3268e987,35675,257
32692984,37000,92
32692440,35000,96
326923d5,33000,96
3268e701,35000,95
3268e5f9,37000,92
3268e987,35675,257
32692984,37000,92
32692440,35000,96
3268e701,35000,95
3268e5f9,37000,92
3268e987,35675,257
32692984,37000,92
32692440,35000,96
32693e4f,37000,91
3268e701,35000,92
3268e5f9,37000,92
3268e987,35675,257
32692984,37000,89
32692440,35000,96
32693e4f,37000,92
3268e701,35000,92
3267d051,47000,273
3268e5f9,37000,92
3268e987,35675,257
32692984,37000,86
32692440,35000,96
32693e4f,37000,92
3268e701,35000,92
3267d051,47000,273
3268e5f9,37000,92
3268e987,35675,257
32692984,37000,97
32692440,35000,96
3268e8f0,33000,69
32693e4f,37000,92
3268e701,35000,92
3267d051,47000,273
3268e5f9,37000,92
3268e987,35675,257
32692984,37000,97
3268e8f0,33000,69
3268eda6,31000,99
32693e4f,37000,92
3268e701,35000,92
3267d051,47000,273
3268e5f9,37000,92
3268e987,17600,257
32692984,37000,97
3268dc6b,37000,91
3268e8f0,33000,69
3268eda6,31000,99
32693e4f,37000,92
3268e701,35000,92
3267d051,47000,274
3268e5f9,37000,92
3268e987,17600,257
32692984,37000,97
3268dc6b,37000,91
3268e8f0,33000,71
3268eda6,31000,99
32693e4f,37000,92
3268e701,35000,92
3267d051,47000,274
3268e5f9,37000,93
3268e987,17600,257
32692984,37000,97
3268dc6b,37000,91
3268e8f0,33000,71
32693e4f,37000,92
3267d051,47000,274
3268e701,35000,92
3268e5f9,37000,93
3268e987,17600,257
32692984,37000,97
3268dc6b,37000,90
3268e8f0,33000,71
32693e4f,37000,92
3267d051,47000,274
3268e701,35000,92
3268e5f9,37000,93
3268e987,17600,257
3268dc6b,37000,90
3268e8f0,33000,72
32693e4f,37000,92
3267d051,47000,272
3268e701,35000,92
3268e987,17600,257
3268e5f9,37000,93
3268dc6b,37000,90
3268e8f0,33000,73
32693e4f,37000,92
3267d051,47000,272
3268e701,35000,92
3268e987,17600,257
3268e5f9,37000,93
3268dc6b,37000,90
3268e8f0,33000,73
32693e4f,37000,92
3267d051,47000,272
3268e701,35000,92
3268e987,17600,257
3268e5f9,37000,93
3268dc6b,37000,91
3268e8f0,33000,73
32693e4f,37000,92
3267d051,47000,272
3268e701,35000,92
3268e987,17600,257
3268e5f9,37000,93
3268dc6b,37000,91
3268e8f0,33000,74
3267d051,47000,272
32693e4f,37000,92
3268e701,35000,92
3268e987,17600,257
3268e5f9,37000,93
3268e8f0,33000,75
3268dc6b,37000,91
3267d051,47000,272
32693e4f,37000,92
3268e701,35000,92
3268e5f9,37000,93
3267d051,47000,272
3268e8f0,33000,75
3268dc6b,37000,91
32693e4f,37000,92
3268e701,35000,92
3268e5f9,37000,93
3267d051,47000,272
3268e8f0,33000,76
3268dc6b,37000,91
32693e4f,37000,92
3268e5f9,37000,93
3267d051,47000,272
3268e8f0,33000,76
3268dc6b,37000,91
32693e4f,37000,92
3268e5f9,37000,93
3269790d,31450,0
3267d051,47000,272
3268e8f0,33000,77
3268dc6b,37000,91
32693e4f,37000,92
3268e5f9,37000,94
3269790d,31875,92
3267d051,47000,272
3268e8f0,33000,78
3268dc6b,37000,91
32693e4f,37000,92
3268e5f9,37000,94
3269790d,32925,92
3267d051,47000,272
3268e8f0,33000,78
3268dc6b,37000,91
32693e4f,37000,92
32693484,35000,36
3268e5f9,37000,94
32696e3f,27000,71
3269790d,33000,92
3267d051,47000,272
3268e8f0,33000,79
3268dc6b,37000,91
32693e4f,37000,92
32693484,35000,34
3268e5f9,37000,94
32696e3f,27000,71
3268ef78,37000,90
3267d051,47000,272
3268e8f0,33000,79
3268dc6b,37025,91
3267d9d4,34000,272
32693e4f,37000,93
32693484,35000,31
3268e5f9,37000,94
32696e3f,27000,76
3268ef78,37025,90
3267d051,47000,272
3267d9d4,34000,272
3268e8f0,33000,80
3268dc6b,37800,91
32693e4f,37000,93
3268e5f9,37000,94
32693484,35000,71
32696e3f,27000,94
3267d051,47000,272
3268ef78,37000,90
3267d9d4,34000,272
3268e8f0,33000,80
32693c4f,32000,273
3268dc6b,38625,91
32693e4f,37000,93
3268e5f9,37000,94
32693484,35000,71
32696e3f,27000,94
3267d051,47000,272
3268ef78,37025,90
3267d9d4,34000,272
32693c4f,32000,273
3268e8f0,33000,80
3268dc6b,39000,91
32693e4f,37000,93
3268e5f9,37000,94
32693484,35000,71
3267d051,47000,272
3268ef78,37000,90
3267d9d4,34000,272
32693c4f,32000,273
32697d37,17875,265
3268e8f0,33000,80
3268dc6b,39000,91
32693e4f,37000,93
3268e5f9,37000,94
32693484,35000,71
3268ef78,37000,90
3267d9d4,34000,272
32693c4f,32000,273
32697d37,19125,265
3268e8f0,33000,80
3268dc6b,39000,91
32693e4f,37000,93
3268e5f9,37000,94
32693484,35000,71
3268ef78,37025,91
3267d9d4,34000,272
32693c4f,32000,273
32697d37,19925,265
3268e8f0,33000,80
3268dc6b,39000,91
32693e4f,37000,93
3268e701,37000,94
3268e5f9,37000,94
32693484,35000,71
3268ef78,37025,91
3267d9d4,34000,272
32693c4f,32000,273
32697d37,20050,265
3268e8f0,33000,80
3268dc6b,39000,91
32693e4f,37000,93
3268e701,37000,94
3268ef78,37000,91
3267d9d4,34000,272
32693c4f,32000,273
32697d37,20050,265
3268e8f0,33000,80
3268dc6b,39000,91
32693e4f,37000,93
3268e701,37000,94
3268ef78,37000,91
3267d9d4,34000,272
32693c4f,32000,273
32697d37,21625,265
3268e8f0,33000,80
3268dc6b,39000,91
32693e4f,37000,93
3268e701,37000,94
3267d9d4,34000,272
3268ef78,37025,91
32693c4f,32000,273
32697d37,23325,265
3268e8f0,33000,80
3268dc6b,39000,91
32693e4f,37000,93
3268e701,37000,94
3268b285,41000,94
3267d9d4,34000,272
3268ef78,37025,91
32693c4f,32000,273
32697d37,24175,265
3268e8f0,33000,80
3268dc6b,39000,91
32693e4f,37000,93
3268e701,37000,94
3268b285,41000,94
3267d9d4,34000,272
32693c4f,32000,273
3268ef78,37025,91
32697d37,25175,265
3268e8f0,33000,80
3268dc6b,39000,91
32693e4f,37000,93
3268e701,37000,94
3268b285,41000,94
3267d9d4,34000,272
32693c4f,32000,273
32697d37,25175,265
3268ef78,37025,91
3268dc6b,39000,91
32693e4f,37000,93
3268e701,37000,94
3268b285,41000,94
3267d9d4,34000,272
32693c4f,32000,273
32697d37,25175,265
3268ef78,37025,91
3268dc6b,39000,91
32693e4f,37000,93
32694bb2,35000,90
3267d9d4,34000,272
3268b285,41000,92
32693c4f,32000,273
32697d37,26700,265
3268ef78,37000,91
3268dc6b,39000,90
32693e4f,37000,93
32694bb2,35000,90
3268b285,41000,92
32693c4f,32000,273
3267d9d4,34025,272
32697d37,26700,265
3268ef78,37000,91
3268dc6b,39000,91
32693e4f,37000,93
32694bb2,35000,91
32693c4f,32000,273
3268b285,41000,92
3267d9d4,34025,272
32697d37,28300,247
3268ef78,37000,91
3269829c,0,303
3268dc6b,39000,91
32693e4f,37000,93
32694bb2,35000,91
32693c4f,32000,272
3267d9d4,34025,272
3268b285,41000,91
32697d37,28300,247
326948c3,41000,67
3268ef78,37000,91
3269829c,0,303
3268dc6b,39000,91
32693e4f,37000,93
32698289,35050,77
32693c4f,32000,272
32694bb2,35000,91
3267d9d4,34025,272
32697d37,29300,247
3268b285,41000,91
326948c3,41000,67
3268ef78,37025,91
3269829c,0,303
3268dc6b,39000,91
32693e4f,37000,93
32698289,35800,87
32693c4f,32000,272
3267d9d4,34025,272
32694bb2,35000,91
32697d37,30025,247
3268b285,41000,91
326948c3,41000,67
3269829c,0,303
3268ef78,37025,91
3268dc6b,39000,88
32693e4f,37000,93
32698289,36475,90
32693c4f,32000,272
3267d9d4,34025,272
32697d37,30025,247
32694bb2,35000,91
3268b285,41000,91
326948c3,41000,67
3268ef78,37025,91
3268dc6b,39000,86
32693e4f,37000,93
32698289,36675,94
32693c4f,32000,272
3267d9d4,34025,272
32697d37,30025,247
32694bb2,35000,91
3268b285,41000,91
326948c3,41000,67
3268ef78,37025,91
3268dc6b,39000,83
32693e4f,37000,93
32698289,36975,93
3267d9d4,34025,272
32697d37,31625,250
32694bb2,35000,91
3268b285,40725,91
326948c3,41000,66
3268ef78,37000,91
3268dc6b,39000,80
32693e4f,37000,93
32698289,37000,95
3267d9d4,34025,272
32697d37,31625,250
32694bb2,35000,91
3268b285,39475,91
326948c3,41000,66
3268ef78,37025,91
32693e4f,37000,93
3268dc6b,39025,96
32698289,37000,94
3267d9d4,34025,272
32697d37,31625,250
32694bb2,35000,91
3268b285,38100,91
326948c3,41000,66
3268ef78,37025,91
32693e4f,37000,93
3268dc6b,39025,96
32698289,37000,94
3267d9d4,34025,272
32697d37,33200,250
32694bb2,35000,91
3268b285,36475,91
326948c3,41000,66
3268ef78,37025,91
32693e4f,37000,93
3268dc6b,39025,96
32698289,37000,94
32697d37,33200,250
32694bb2,35000,91
3268b285,36475,91
326948c3,41000,66
3268ef78,37000,91
32693e4f,37000,93
3268dc6b,39025,96
32698289,37000,94
32697d37,33200,250
32694bb2,35000,91
326948c3,41000,69
3268b285,33775,91
3268ef78,37000,91
32693e4f,37000,93
3268dc6b,39025,96
32698289,37000,94
32697d37,33200,250
32694bb2,35000,91
3268b285,32400,91
326948c3,41000,72
3268ef78,37025,91
32693e4f,37000,93
3268dc6b,39025,96
32697d37,33200,250
32694bb2,35000,91
3268b285,31300,91
326948c3,41000,74
3268ef78,37025,91
32693e4f,37000,93
32697d37,33200,250
32694bb2,35000,91
3268b285,30575,91
326948c3,41000,77
3268ef78,37000,91
3268e852,37000,113
32697d37,33200,250
32694bb2,35000,91
3268b285,30575,91
326948c3,41000,80
3268ef78,37000,91
3268e852,36975,113
32694bb2,35000,91
3268b285,27900,91
326948c3,41000,81
3268ef78,37000,91
3268e852,36975,113
32694bb2,35000,91
3268b285,27900,91
326948c3,41000,81
3268ef78,37000,93
3268e852,36975,113
32694bb2,35000,91
3268b285,24300,91
326948c3,41000,83
3268ef78,37000,93
3268dfc7,33000,90
3268e852,37000,113
3269503f,25800,0
32694bb2,35000,91
3268b285,23400,91
326948c3,41000,83
3268ef78,37000,93
3268dfc7,33000,90
3269503f,25800,0
32694bb2,35000,91
3268b285,22300,91
326948c3,41000,83
3268ef78,37000,93
326987bc,9925,271
32697d37,34000,250
3268dfc7,33000,91
3269503f,25800,0
32694bb2,35000,91
3268b285,22300,91
326948c3,41000,84
3268ef78,37025,93
326987bc,11225,271
32697d37,34000,250
3268dfc7,33000,91
3269503f,22850,0
32694bb2,35000,91
3268b285,22300,91
326948c3,41000,85
3268ef78,37025,93
326987bc,12525,271
32697d37,34000,250
3268dfc7,33000,91
3269503f,22850,0
32694bb2,35000,91
3268b285,22300,91
326948c3,41000,85
326987bc,13975,266
3268ef78,37000,93
3268dfc7,33000,91
3269503f,22850,0
32694bb2,35000,91
3268b285,22300,95
326948c3,41000,86
3268ef78,37000,94
3268dfc7,33000,91
3269503f,22850,0
32698b9e,14575,70
32694bb2,35000,91
3268b285,22300,97
326948c3,41000,87
3268ef78,37025,94
3269503f,22850,0
3268dfc7,33000,91
32698b9e,14575,70
32694bb2,35000,91
3268b285,22300,99
326948c3,41000,87
3268ef78,37000,94
3269503f,22850,0
3268dfc7,33000,91
32698b9e,14575,70
32694bb2,35000,91
3268b285,22300,99
326948c3,41000,88
3268ef78,37025,94
3269503f,16975,0
3268dfc7,33000,91
32698b9e,14575,70
32694bb2,35000,91
3268b285,22300,99
326948c3,41000,88
3268ef78,37000,94
3269503f,16975,0
3268dfc7,33000,91
32698b9e,14575,70
32694bb2,35000,91
3268b285,22300,100
326948c3,41000,89
3268ef78,37025,94
3269503f,16975,0
3268dfc7,33000,91
32698b9e,14575,70
32694bb2,35000,91
3268b285,22300,101
326948c3,41000,90
3268ef78,37000,94
3269503f,16975,0
3268dfc7,33000,91
32698b9e,19625,70
32694bb2,35000,91
3268b285,22300,101
326948c3,41000,90
3268ef78,37000,94
3269503f,16975,0
3268dfc7,33000,91
32698b9e,19625,70
32694bb2,35000,91
3268b285,22300,102
3268ef78,37000,94
3268ed7e,38000,271
3269503f,16975,0
3268dfc7,33000,91
32698b9e,19625,70
32694bb2,35000,91
3268b285,22300,102
3268ef78,37000,94
3268ed7e,38000,271
32698c54,10500,245
3269503f,16975,0
3268dfc7,33000,91
32698b9e,19625,70
32694bb2,35000,91
3268b285,22300,102
3268ed7e,38000,271
32698c54,11100,246
3268ef78,37025,94
3269503f,16975,0
3268dfc7,33000,91
32698b9e,22300,70
32694bb2,35000,91
3268b285,22300,102
3268ed7e,38000,270
32698c54,12175,246
3269503f,16975,0
3268dfc7,33000,91
32698b9e,22300,70
32694bb2,35000,91
3268b285,22300,102
3268ed7e,37975,270
32698c54,13600,246
3269503f,16975,0
3268dfc7,33000,91
32698b9e,24150,70
32694bb2,35000,91
3268b285,4350,90
3268ed7e,37975,270
32698c54,14650,246
3268dfc7,33000,91
32698b9e,24150,70
32694bb2,35000,91
3268b285,3775,91
3268ed7e,38000,270
32698c54,15525,245
326950cd,33025,92
3268dfc7,33000,91
32698b9e,24150,70
32694bb2,35000,91
3268b285,3200,91
3268ed7e,38000,270
32698c54,16850,245
326950cd,33025,92
3268dfc7,33000,91
32698b9e,24150,70
32694bb2,35000,91
3268b285,2675,109
3268ed7e,38000,270
32698c54,17725,245
326950cd,33025,92
3268dfc7,33000,92
